"ABS Active","ABS Enabled","Best Lap Time","Brake Pos","CG Accel Lateral","CG Accel Longitudinal","CG Accel Vertical","CG Height","Car Coord X","Car Coord Y","Car Coord Z","Car Pitch Angle","Car Pos Norm","Clutch Pos","Engine Limiter","Engine RPM","Gear","Ground Speed","HR Sample Clock","In Pit","LR Sample Clock","Lap Time","Last Lap Time","Raw Data Sample Rate","Session Lap Count","Steering Angle","Suspension Travel FL","Suspension Travel FR","Suspension Travel RL","Suspension Travel RR","TC Active","TC Enabled","Throttle Pos","Tire Camber FL","Tire Camber FR","Tire Camber RL","Tire Camber RR","Tire Dirt Level FL","Tire Dirt Level FR","Tire Dirt Level RL","Tire Dirt Level RR","Tire Load FL","Tire Load FR","Tire Load RL","Tire Load RR","Tire Loaded Radius FL","Tire Loaded Radius FR","Tire Loaded Radius RL","Tire Loaded Radius RR","Tire Radius FL","Tire Radius FR","Tire Radius RL","Tire Radius RR","Tire Slip Angle FL","Tire Slip Angle FR","Tire Slip Angle RL","Tire Slip Angle RR","Tire Slip Ratio FL","Tire Slip Ratio FR","Tire Slip Ratio RL","Tire Slip Ratio RR","Wheel Angular Speed FL","Wheel Angular Speed FR","Wheel Angular Speed RL","Wheel Angular Speed RR"
"","","s","%","G","G","G","mm","m","m","m","deg","","%","","rpm","","km/h","","","","s","s","Hz","","deg","mm","mm","mm","mm","","","%","deg","deg","deg","deg","","","","","N","N","N","N","mm","mm","mm","mm","mm","mm","mm","mm","deg","deg","deg","deg","%","%","%","%","rad/s","rad/s","rad/s","rad/s"


"0","1","105.392","0.0","-1.53","0.47","-0.14","377.63","256.4","-105.54","19.4","0.00","0.40","100.0","0","7636","4","137.0","1","0","0","35.248","133.376","62.5","5","42.7","31.8","10.9","62.6","35.5","0","0","100.0","-3.55","-4.83","-2.28","-4.02","0.00","0.00","0.00","0.00","5824","186","6315","2248","328.3","339.6","340.0","347.5","340.0","340.0","352.5","352.5","-5.41","-5.46","-4.77","-4.71","-0.2","-0.4","3.0","-131060.0","113.6","109.8","114.6","118.5"
"0","1","105.392","0.0","-1.83","0.49","0.11","375.18","261.7","-100.05","19.5","0.00","0.40","100.0","0","7739","4","139.4","1","0","1","35.447","133.376","62.5","5","23.6","31.2","10.8","63.8","37.8","0","0","100.0","-3.46","-4.93","-2.32","-4.07","0.00","0.00","0.00","0.00","6405","1206","6860","2371","327.2","337.2","338.9","347.2","340.0","340.0","352.5","352.5","-4.85","-4.81","-5.07","-5.01","-0.3","-0.6","5.0","-131066.0","115.6","112.0","118.0","118.3"
"0","1","105.392","0.0","-1.71","0.40","-0.05","375.60","267.6","-94.96","19.5","0.00","0.40","100.0","0","7861","4","141.6","1","0","1","35.648","133.376","62.5","5","36.2","32.2","11.6","63.2","36.7","0","0","100.0","-3.50","-4.91","-2.25","-4.10","0.00","0.00","0.00","0.00","6449","736","6451","1460","327.1","338.3","339.7","349.3","340.0","340.0","352.5","352.5","-5.46","-5.47","-4.95","-4.89","-0.2","-0.2","5.0","-131066.0","117.2","113.9","119.9","120.1"
"0","1","105.392","0.0","-1.59","0.49","-0.11","375.50","274.1","-90.33","19.5","0.00","0.40","100.0","0","7982","4","143.8","1","0","0","35.847","133.376","62.5","5","22.1","32.1","10.9","62.9","35.7","0","0","100.0","-3.40","-5.00","-2.27","-4.04","0.00","0.00","0.00","0.00","6028","333","6570","2283","328.0","339.2","339.5","347.4","340.0","340.0","352.5","352.5","-4.71","-4.69","-4.76","-4.66","-0.2","-0.4","5.0","-131066.0","119.1","115.7","121.8","121.9"
"0","1","105.392","0.0","-1.65","0.38","0.08","373.28","280.9","-86.18","19.5","0.00","0.40","100.0","0","8012","4","146.4","1","0","0","36.047","133.376","62.5","5","3.5","31.2","12.1","63.2","39.5","0","0","100.0","-3.38","-5.04","-2.40","-4.00","0.00","0.00","0.00","0.00","6523","1637","6342","2183","327.0","336.1","340.0","347.6","340.0","340.0","352.5","352.5","-2.96","-2.87","-3.70","-3.60","-0.1","-0.4","3.0","-131066.0","121.3","118.9","121.6","123.0"
"0","1","105.392","0.0","-1.30","0.32","-0.11","374.05","288.3","-82.50","19.5","0.00","0.40","100.0","0","8112","4","149.1","1","0","0","36.248","133.376","62.5","5","39.4","30.1","13.1","62.3","39.9","0","0","100.0","-3.70","-4.71","-2.44","-3.89","0.00","0.00","0.00","0.00","5648","1050","5860","2247","328.7","337.5","340.9","347.5","340.0","340.0","352.5","352.5","-3.38","-3.35","-2.02","-1.89","-0.2","-0.2","3.0","-131066.0","123.3","121.2","123.1","124.6"
"0","1","105.392","0.0","-1.37","0.33","0.07","371.71","296.0","-79.24","19.4","0.00","0.41","100.0","0","8210","4","151.9","1","0","1","36.447","133.376","62.5","5","32.6","29.4","14.3","62.7","43.0","0","0","100.0","-3.78","-4.64","-2.58","-3.90","0.00","0.00","0.00","0.00","6133","2095","6028","2560","327.7","335.0","340.6","346.8","340.0","340.0","352.5","352.5","-2.79","-2.73","-1.95","-1.85","-0.2","-0.2","3.0","-131066.0","126.0","123.5","125.5","125.2"
"0","1","105.392","0.0","-1.28","0.42","-0.11","372.95","304.0","-76.41","19.4","0.00","0.41","100.0","0","8391","4","154.5","1","0","1","36.648","133.376","62.5","5","29.7","29.8","13.5","62.1","40.9","0","0","100.0","-3.67","-4.75","-2.48","-3.88","0.00","0.00","0.00","0.00","5618","1065","5928","2472","328.8","337.5","340.8","347.0","340.0","340.0","352.5","352.5","-2.88","-2.84","-2.28","-2.16","-0.1","-0.2","3.0","-131066.0","128.0","125.3","128.3","127.9"
"0","1","105.392","0.0","-1.26","0.35","-0.14","373.66","312.4","-74.03","19.3","0.00","0.41","100.0","0","8518","4","157.0","1","0","0","36.847","133.376","62.5","5","27.5","28.5","12.5","60.4","40.7","0","0","100.0","-3.69","-4.64","-2.52","-3.89","0.00","0.00","0.00","0.00","5658","1818","4897","1934","328.7","335.7","342.8","348.2","340.0","340.0","352.5","352.5","-2.93","-2.89","-2.27","-2.17","-0.1","-0.2","3.0","-131066.0","130.0","127.7","130.4","129.6"
"0","1","105.392","0.0","-1.16","-0.10","-0.20","372.81","320.9","-72.14","19.2","0.00","0.41","100.0","0","7675","1","158.1","1","0","0","37.047","133.376","62.5","5","22.6","31.7","14.4","60.9","39.5","0","0","100.0","-3.67","-4.80","-2.46","-3.77","0.00","0.00","0.00","0.00","6013","2080","4224","958","328.0","335.1","344.2","350.4","340.0","340.0","352.5","352.5","-2.51","-2.39","-1.88","-1.77","-0.1","-0.2","-1.0","-131072.0","130.9","129.0","125.8","124.7"
"0","1","105.392","0.0","-1.23","0.35","-0.04","370.50","329.6","-70.75","19.1","0.00","0.41","100.0","0","7368","5","159.7","1","0","0","37.248","133.376","62.5","5","22.6","30.2","14.9","62.2","41.7","0","0","100.0","-3.68","-4.76","-2.57","-3.93","0.00","0.00","0.00","0.00","5380","1221","6270","2947","329.2","337.1","340.1","345.9","340.0","340.0","352.5","352.5","-2.42","-2.34","-1.97","-1.85","-0.1","-0.2","3.0","-131066.0","132.2","129.9","131.5","130.9"
"0","1","105.392","0.0","-1.08","0.37","-0.09","371.00","338.5","-69.80","19.0","0.00","0.42","100.0","0","7481","5","162.2","1","0","1","37.447","133.376","62.5","5","22.6","27.3","13.9","59.9","43.8","0","0","100.0","-3.78","-4.61","-2.64","-3.72","0.00","0.00","0.00","0.00","5525","2085","5193","2354","328.9","335.0","342.3","347.3","340.0","340.0","352.5","352.5","-2.26","-2.19","-1.70","-1.58","-0.2","-0.2","1.0","-131066.0","134.2","132.3","131.9","134.5"
"0","1","105.392","0.0","-0.97","0.42","-0.05","369.15","347.6","-69.29","18.9","0.00","0.42","100.0","0","7584","5","164.7","1","0","1","37.648","133.376","62.5","5","20.8","28.3","14.6","61.9","44.9","0","0","100.0","-2.40","-4.54","-1.37","-3.69","0.00","0.00","0.00","0.00","5300","1628","5699","3013","329.4","336.1","341.3","345.8","340.0","340.0","352.5","352.5","-2.21","-2.14","-1.72","-1.58","-0.1","-0.2","1.0","-131066.0","136.2","134.2","134.3","135.9"
"0","1","105.392","0.0","-1.06","0.41","-0.03","367.67","356.8","-69.18","18.7","0.00","0.42","100.0","0","7712","5","167.2","1","0","0","37.847","133.376","62.5","5","19.8","28.6","15.9","62.2","45.0","0","0","100.0","-2.48","-4.40","-1.48","-3.52","0.00","0.00","0.00","0.00","5531","1946","6052","2871","328.9","335.4","340.6","346.1","340.0","340.0","352.5","352.5","-2.26","-2.18","-1.82","-1.68","-0.1","-0.2","1.0","-131066.0","138.3","136.4","136.2","138.5"
"0","1","105.392","0.0","-0.97","0.40","-0.07","367.89","366.2","-69.49","18.5","0.00","0.42","100.0","0","7819","5","169.7","1","0","0","38.047","133.376","62.5","5","13.7","26.8","16.3","61.5","45.0","0","0","100.0","-3.02","-4.57","-1.20","-3.62","0.00","0.00","0.00","0.00","5243","2019","5783","2712","329.5","335.2","341.1","346.5","340.0","340.0","352.5","352.5","-1.93","-1.84","-1.70","-1.57","-0.1","-0.2","1.0","-131066.0","140.3","138.6","138.1","140.4"
"0","1","105.392","0.0","-0.89","0.36","0.01","365.98","375.6","-70.19","18.3","0.00","0.42","100.0","0","7904","5","172.3","1","0","0","38.248","133.376","62.5","5","7.4","28.9","16.8","62.0","47.5","0","0","100.0","-3.78","-4.70","-2.82","-3.75","0.00","0.00","0.00","0.00","5201","2172","5793","3343","329.6","334.8","341.1","345.0","340.0","340.0","352.5","352.5","-1.38","-1.27","-1.30","-1.16","-0.1","-0.2","3.0","-131072.0","142.3","141.0","141.2","140.3"
"0","1","105.392","0.0","-0.49","0.38","0.08","366.20","385.2","-71.25","18.2","0.00","0.43","100.0","0","7980","5","174.9","1","0","1","38.447","133.376","62.5","5","4.9","23.0","15.6","63.3","56.9","0","0","100.0","-3.73","-4.56","-3.23","-3.72","0.00","0.00","0.00","0.00","3866","1336","5445","4105","332.2","336.8","341.8","343.3","340.0","340.0","352.5","352.5","-0.79","-0.75","-0.64","-0.51","-0.1","0.0","3.0","-131072.0","143.9","143.0","142.9","141.3"
"0","1","105.392","0.0","-0.20","0.39","0.24","362.57","394.9","-72.51","18.0","0.00","0.43","100.0","0","8086","5","177.5","1","0","1","38.648","133.376","62.5","5","-2.4","23.3","20.5","64.8","62.0","0","0","100.0","-4.13","-4.35","-3.45","-3.56","0.00","0.00","0.00","0.00","3186","2366","6043","5254","333.6","334.4","340.6","340.8","340.0","340.0","352.5","352.5","-0.18","-0.12","-0.30","-0.15","0.0","0.0","3.0","-131072.0","145.7","145.7","144.8","143.2"
"0","1","105.392","0.0","0.14","0.36","0.01","363.49","404.8","-73.85","17.8","0.00","0.43","100.0","0","8213","5","180.0","1","0","0","38.847","133.376","62.5","5","-2.4","21.6","24.8","57.9","60.1","0","0","100.0","-4.45","-4.02","-3.52","-3.26","0.00","0.00","0.00","0.00","3138","4391","4502","5014","333.7","329.5","343.6","341.3","340.0","340.0","352.5","352.5","0.09","0.20","0.03","0.19","-0.1","-0.2","3.0","-131072.0","147.7","148.5","147.0","145.5"
"0","1","105.392","0.0","0.20","0.24","-0.07","366.36","414.7","-75.16","17.6","0.00","0.43","100.0","0","8344","5","182.4","1","0","0","39.047","133.376","62.5","5","-6.0","20.1","20.6","55.5","57.1","0","0","100.0","-4.21","-4.09","-3.48","-3.31","0.00","0.00","0.00","0.00","4981","4937","2997","3228","330.0","328.2","346.6","345.3","340.0","340.0","352.5","352.5","0.32","0.45","0.12","0.25","-0.2","-0.2","3.0","-131072.0","150.3","150.7","149.2","148.0"
"0","1","105.392","0.0","0.38","0.31","0.09","363.89","424.9","-76.39","17.4","0.00","0.43","100.0","0","8448","5","184.8","1","0","0","39.248","133.376","62.5","5","-6.9","20.7","25.6","55.0","57.3","0","0","100.0","-4.42","-4.01","-3.50","-3.13","0.00","0.00","0.00","0.00","4956","5626","3113","4466","330.0","326.6","346.4","342.5","340.0","340.0","352.5","352.5","0.43","0.57","0.29","0.40","-0.1","-0.2","3.0","-131072.0","152.1","153.0","151.2","149.7"
"0","1","105.392","0.0","0.61","-0.12","0.18","360.20","435.1","-77.50","17.2","0.00","0.44","100.0","0","7396","1","185.5","1","0","1","39.447","133.376","62.5","5","-12.0","25.5","32.2","54.2","61.3","0","0","100.0","-4.91","-4.11","-3.70","-2.98","0.00","0.00","0.00","0.00","4206","6483","2961","5467","331.5","324.5","346.6","340.3","340.0","340.0","352.5","352.5","0.70","0.88","0.37","0.52","0.0","0.0","1.0","-131072.0","152.5","154.0","146.9","147.9"
"0","1","105.392","0.0","0.97","0.34","0.16","361.54","445.4","-78.40","17.0","0.00","0.44","100.0","0","7122","6","187.1","1","0","1","39.648","133.376","62.5","5","-17.0","20.7","29.7","51.1","62.6","0","0","100.0","-4.73","-3.83","-3.86","-2.81","0.00","0.00","0.00","0.00","3021","6343","3612","6662","333.9","324.9","345.4","337.7","340.0","340.0","352.5","352.5","1.26","1.39","0.81","0.96","-0.1","-0.2","3.0","-131072.0","153.2","155.5","152.9","151.5"
"0","1","105.392","4.5","0.81","0.11","-0.07","364.97","455.8","-78.98","16.8","0.00","0.44","100.0","0","7114","6","188.9","1","0","0","39.847","133.376","62.5","5","-5.3","19.4","27.8","48.5","58.8","0","0","47.6","-4.67","-3.82","-3.67","-2.84","0.00","0.00","0.00","0.00","2562","4972","3317","5371","334.8","328.2","345.9","340.6","340.0","340.0","352.5","352.5","0.99","1.09","1.02","1.15","-0.2","-0.2","1.0","-131072.0","154.1","155.9","151.4","152.7"
"1","1","105.392","100.0","0.37","-1.75","-0.11","366.35","466.2","-79.28","16.6","0.00","0.44","100.0","0","6210","6","180.3","1","0","0","40.047","133.376","62.5","5","-4.0","30.1","35.3","34.7","42.5","0","0","0.0","-4.67","-4.07","-3.13","-2.65","0.00","0.00","0.00","0.00","5213","6783","1759","2391","329.4","323.9","349.0","347.2","340.0","340.0","352.5","352.5","0.61","0.94","0.72","0.89","-5.2","-7.4","-7.0","-131078.0","142.2","138.6","132.4","133.0"
"1","1","105.392","100.0","0.50","-1.65","-0.13","371.05","475.8","-79.40","16.3","0.00","0.45","100.0","0","5601","6","167.7","1","0","0","40.248","133.376","62.5","5","-14.3","30.3","35.8","23.7","31.9","0","0","0.0","-4.65","-4.10","-2.92","-2.35","0.00","0.00","0.00","0.00","4580","6445","1737","2826","330.7","324.7","349.1","346.2","340.0","340.0","352.5","352.5","1.17","1.54","0.84","1.04","-4.4","-8.8","-13.0","-131078.0","130.3","126.8","115.0","124.4"
"1","1","105.392","97.2","0.81","-1.23","-0.02","372.02","484.8","-79.33","16.1","0.00","0.45","100.0","0","6917","5","156.0","1","0","1","40.447","133.376","62.5","5","-29.4","28.1","35.7","19.2","30.7","0","0","0.0","-4.65","-4.13","-2.97","-2.18","0.00","0.00","0.00","0.00","5049","6967","1427","2891","329.8","323.5","349.7","346.1","340.0","340.0","352.5","352.5","2.11","2.45","1.19","1.40","-8.7","-9.4","-1.0","-131072.0","116.8","117.9","122.4","123.9"
"1","1","105.392","91.8","0.85","-1.48","-0.08","372.02","493.1","-79.02","15.8","0.00","0.45","100.0","0","6877","1","144.8","1","0","1","40.648","133.376","62.5","5","-38.5","26.1","36.8","18.6","32.8","0","0","80.0","-4.74","-4.01","-3.06","-2.03","0.00","0.00","0.00","0.00","4527","7460","497","2741","330.8","322.4","351.5","346.4","340.0","340.0","352.5","352.5","2.84","3.15","1.58","1.75","-18.6","-7.8","-13.0","-131078.0","98.8","111.3","98.4","111.0"
"1","1","105.392","75.7","1.11","-1.31","-0.03","371.94","500.9","-78.40","15.5","0.00","0.45","100.0","0","6702","4","135.4","1","0","0","40.847","133.376","62.5","5","-52.7","21.3","35.5","19.6","37.6","0","0","0.0","-4.74","-3.90","-3.25","-2.00","0.00","0.00","0.00","0.00","3496","7275","949","3183","332.9","322.9","350.6","345.4","340.0","340.0","352.5","352.5","4.24","4.44","2.44","2.58","-20.0","-7.6","-5.0","-131078.0","90.1","104.4","100.8","103.8"
"1","1","105.392","63.6","1.37","-0.92","-0.16","371.70","508.1","-77.40","15.2","0.00","0.45","100.0","0","5904","4","126.8","1","0","0","41.047","133.376","62.5","5","-81.1","21.4","38.1","16.4","39.7","0","0","0.0","-4.61","-4.01","-3.37","-1.82","0.00","0.00","0.00","0.00","2776","6702","98","3714","334.4","324.2","352.3","344.2","340.0","340.0","352.5","352.5","6.00","6.07","3.31","3.42","-3.7","-8.0","-17.0","-131078.0","97.3","97.1","82.6","97.6"
"1","1","105.392","45.3","1.33","-0.78","-0.24","371.40","514.7","-75.98","14.9","0.00","0.45","100.0","0","5597","4","119.0","1","0","0","41.248","133.376","62.5","5","-103.1","19.5","38.4","16.8","41.6","0","0","0.0","-4.44","-3.59","-3.45","-1.63","0.00","0.00","0.00","0.00","1087","7447","0","4469","337.8","322.5","352.5","342.6","340.0","340.0","352.5","352.5","8.53","8.42","5.14","5.16","-12.9","-7.8","-15.0","-131078.0","81.2","91.9","78.9","92.0"
"1","1","105.392","30.5","1.65","-0.70","-0.09","366.73","520.8","-74.10","14.7","0.00","0.46","100.0","0","5398","4","112.1","1","0","1","41.447","133.376","62.5","5","-121.8","16.9","38.1","23.8","52.6","0","0","0.0","-4.29","-3.54","-3.90","-2.00","0.00","0.00","0.00","0.00","1196","6859","1496","5713","337.6","324.0","349.5","339.8","340.0","340.0","352.5","352.5","11.45","11.09","7.47","7.41","-14.4","-6.4","-11.0","-131078.0","75.6","86.9","77.3","87.5"
"1","1","105.392","18.9","1.83","-0.54","0.05","365.11","526.4","-71.73","14.4","0.00","0.46","100.0","0","7434","1","106.4","1","0","1","41.648","133.376","62.5","5","-134.6","15.3","40.5","27.3","55.8","0","0","73.6","-4.34","-4.01","-3.89","-1.76","0.00","0.00","0.00","0.00","1866","7259","0","6226","336.2","323.1","352.5","338.7","340.0","340.0","352.5","352.5","14.14","13.48","9.90","9.65","-17.0","-3.6","-3.0","-131072.0","69.5","84.0","79.0","84.3"
"0","1","105.392","8.4","1.90","-0.46","0.15","363.31","531.4","-68.86","14.1","0.00","0.46","100.0","0","6412","3","101.9","1","0","0","41.847","133.376","62.5","5","-150.6","13.5","40.6","32.2","58.6","0","0","0.0","-4.55","-3.77","-3.89","-2.00","0.00","0.00","0.00","0.00","1808","9398","815","4017","336.3","318.2","350.9","343.6","340.0","340.0","352.5","352.5","16.32","15.64","10.58","10.32","-14.8","-2.8","-1.0","-131078.0","67.5","81.0","76.7","77.9"
"0","1","105.392","2.6","1.80","-0.36","-0.08","365.62","535.8","-65.54","13.9","0.00","0.46","100.0","0","6044","3","96.8","1","0","0","42.047","133.376","62.5","5","-169.5","15.1","38.9","26.5","57.6","0","0","0.0","-3.97","-3.92","-4.09","-1.86","0.00","0.00","0.00","0.00","300","6533","1649","6906","339.4","324.9","349.2","337.2","340.0","340.0","352.5","352.5","17.57","16.63","11.14","10.91","-3.4","-1.0","-5.0","-131078.0","71.0","77.4","70.9","74.8"
"0","1","105.392","0.1","2.00","-0.36","0.12","364.49","539.5","-61.87","13.6","0.00","0.46","100.0","0","5803","3","92.0","1","0","0","42.248","133.376","62.5","5","-187.8","13.4","39.6","29.8","59.0","0","0","0.0","-4.08","-3.81","-3.96","-2.16","0.00","0.00","0.00","0.00","324","8524","2310","4923","339.3","320.4","347.9","341.6","340.0","340.0","352.5","352.5","18.39","17.35","10.56","10.30","-0.7","-1.0","-3.0","-131078.0","69.4","73.7","68.7","71.2"
"0","1","105.392","0.0","1.85","-0.35","0.20","365.26","542.5","-57.91","13.4","0.00","0.46","100.0","0","5572","3","87.6","1","0","1","42.447","133.376","62.5","5","-206.3","13.1","39.1","31.5","57.4","0","0","0.0","-3.95","-3.94","-3.85","-2.11","0.00","0.00","0.00","0.00","1817","9178","604","3586","336.3","319.0","351.3","344.6","340.0","340.0","352.5","352.5","18.43","17.28","9.28","9.04","0.9","-1.2","-1.0","-131078.0","67.3","70.2","66.5","67.8"
"0","1","105.392","0.0","1.77","-0.24","0.06","365.75","544.8","-53.75","13.2","0.00","0.46","100.0","0","5477","3","83.6","1","0","1","42.648","133.376","62.5","5","-216.7","14.7","39.9","30.4","58.0","0","0","17.5","-3.73","-4.12","-3.93","-2.12","0.00","0.00","0.00","0.00","1213","8222","311","3913","337.5","321.3","351.9","343.9","340.0","340.0","352.5","352.5","16.59","15.39","6.76","6.52","0.1","-1.0","1.0","-131072.0","64.5","67.7","64.8","67.2"
"0","1","105.392","0.0","1.69","0.09","0.11","366.25","546.4","-49.43","13.0","0.00","0.46","100.0","0","5605","3","82.5","1","0","0","42.847","133.376","62.5","5","-217.9","13.0","34.3","31.7","59.2","0","0","41.7","-3.42","-4.29","-3.96","-2.16","0.00","0.00","0.00","0.00","1135","7022","1883","5438","337.7","324.0","348.7","340.5","340.0","340.0","352.5","352.5","13.58","12.46","2.75","2.76","-1.1","-1.0","3.0","-131072.0","64.2","67.3","66.7","68.5"
"0","1","105.392","0.0","1.47","0.29","0.10","365.45","547.3","-44.92","12.7","0.00","0.46","100.0","0","5765","3","84.0","1","0","0","43.047","133.376","62.5","5","-213.6","13.1","30.2","37.8","60.7","0","0","64.8","-3.22","-4.44","-3.94","-2.35","0.00","0.00","0.00","0.00","761","6022","2833","6189","338.4","326.3","346.8","338.9","340.0","340.0","352.5","352.5","11.22","10.22","1.95","2.01","-0.8","-0.8","5.0","-131066.0","65.5","69.5","67.9","71.1"
"0","1","105.392","0.0","1.51","0.60","0.03","365.51","547.6","-40.22","12.5","0.00","0.46","100.0","0","6046","3","86.0","1","0","0","43.248","133.376","62.5","5","-187.5","11.8","30.5","36.7","61.4","0","0","78.1","-3.42","-4.26","-3.99","-2.30","0.00","0.00","0.00","0.00","232","6030","2861","6488","339.5","326.3","346.7","338.2","340.0","340.0","352.5","352.5","10.30","9.47","3.20","3.15","-0.9","-0.8","11.0","-131072.0","66.9","71.6","73.9","71.9"
"0","1","105.392","0.0","1.71","0.56","0.09","364.18","547.4","-35.39","12.3","0.00","0.47","100.0","0","6313","3","88.6","1","0","1","43.447","133.376","62.5","5","-85.4","10.5","32.0","37.3","62.7","0","0","83.6","-4.58","-3.65","-4.05","-2.29","0.00","0.00","0.00","0.00","0","6481","2869","6688","340.0","325.3","346.7","337.8","340.0","340.0","352.5","352.5","5.22","5.12","4.37","4.30","-0.7","-0.4","11.0","-131066.0","69.7","74.8","76.3","75.9"
"0","1","105.392","0.0","1.66","0.69","0.10","363.64","546.4","-30.48","12.0","0.00","0.47","100.0","0","6658","3","92.0","1","0","1","43.648","133.376","62.5","5","-50.6","9.6","30.3","41.3","63.3","0","0","100.0","-4.85","-3.47","-4.01","-2.45","0.00","0.00","0.00","0.00","565","6385","2678","6150","338.8","325.6","347.1","339.0","340.0","340.0","352.5","352.5","4.14","4.14","5.16","5.02","-1.0","-0.2","11.0","-131066.0","72.7","77.5","79.6","80.9"
"0","1","105.392","0.0","1.54","0.56","-0.04","364.09","544.7","-25.54","11.7","0.00","0.47","100.0","0","7052","3","95.8","1","0","0","43.847","133.376","62.5","5","-32.6","9.5","30.9","41.4","63.0","0","0","100.0","-4.94","-3.46","-4.01","-2.37","0.00","0.00","0.00","0.00","651","6180","1696","5779","338.7","326.0","349.0","339.8","340.0","340.0","352.5","352.5","4.43","4.41","6.25","6.06","-0.9","-0.2","15.0","-131060.0","75.7","80.5","84.9","85.1"
"0","1","105.392","0.0","1.19","0.75","0.03","362.78","542.4","-20.65","11.4","0.00","0.47","100.0","0","7432","3","99.7","1","0","0","44.047","133.376","62.5","5","69.2","11.6","28.3","46.2","62.5","0","0","100.0","-5.44","-2.89","-3.92","-2.66","0.00","0.00","0.00","0.00","504","4414","3347","6572","339.0","330.0","345.7","338.1","340.0","340.0","352.5","352.5","1.07","0.86","7.63","7.55","-0.1","0.0","17.0","-131060.0","79.9","83.3","90.4","88.8"
