"Ground Speed","ABS Enabled","ABS Active","TC Enabled","TC Active","In Pit","Engine Limiter","CG Accel Lateral","CG Accel Vertical","CG Accel Longitudinal","Lap Time","Session Lap Count","Throttle Pos","Brake Pos","Clutch Pos","Engine RPM","Steering Angle","Gear","CG Height","Wheel Angular Speed FL","Wheel Angular Speed FR","Wheel Angular Speed RL","Wheel Angular Speed RR","Tire Slip Angle FL","Tire Slip Angle FR","Tire Slip Angle RL","Tire Slip Angle RR","Tire Slip Ratio FL","Tire Slip Ratio FR","Tire Slip Ratio RL","Tire Slip Ratio RR","Tire Load FL","Tire Load FR","Tire Load RL","Tire Load RR","Tire Dirt Level FL","Tire Dirt Level FR","Tire Dirt Level RL","Tire Dirt Level RR","Tire Camber FL","Tire Camber FR","Tire Camber RL","Tire Camber RR","Tire Radius FL","Tire Radius FR","Tire Radius RL","Tire Radius RR","Tire Loaded Radius FL","Tire Loaded Radius FR","Tire Loaded Radius RL","Tire Loaded Radius RR","Suspension Travel FL","Suspension Travel FR","Suspension Travel RL","Suspension Travel RR","Car Pos Norm","Car Pitch Angle","Car Coord X","Car Coord Z","Car Coord Y","Raw Data Sampl Rate","Sampl Clock"
"km/h","","","","","","","G","G","G","s","","%","%","%","rpm","deg","","mm","rad/s","rad/s","rad/s","rad/s","deg","deg","deg","deg","%","%","%","%","N","N","N","N","","","","","deg","deg","deg","deg","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","","deg","m","m","m","Hz",""


"148.2","1","0","0","0","0","0","-0.76","0.10","0.52","63.825","10","100.0","0.0","100.0","8011","16.9","4","374.68","122.7","121.5","123.4","121.1","-1.30","-1.22","-1.09","-0.96","-0.1","0.0","262148.0","3.0","4655","3704","5001","4255","0.00","0.00","0.00","0.00","-4.10","-4.33","-3.03","-3.46","340.0","340.0","352.5","352.5","329.4","331.4","341.4","343.0","24.3","18.3","56.7","49.5","0.47","0.00","-72.4","1.3","-326.2","62.5","1"
"151.1","1","0","0","0","0","0","-0.76","-0.02","0.49","64.025","10","100.0","0.0","100.0","8137","18.5","4","374.91","124.9","123.5","123.5","124.9","-1.45","-1.40","-1.14","-1.01","-0.1","0.0","262148.0","3.0","4173","2445","5289","3843","0.00","0.00","0.00","0.00","-3.96","-4.38","-2.97","-3.58","340.0","340.0","352.5","352.5","330.5","334.3","340.8","343.9","24.3","17.3","58.6","50.0","0.48","0.00","-64.5","1.4","-323.8","62.5","1"
"153.9","1","0","0","0","0","0","-0.88","-0.08","0.45","64.225","10","100.0","0.0","100.0","8305","21.7","4","374.54","127.4","125.6","125.5","128.0","-1.74","-1.69","-1.26","-1.14","-0.1","0.0","262148.0","7.0","4763","2083","5375","3053","0.00","0.00","0.00","0.00","-3.88","-4.51","-2.82","-3.71","340.0","340.0","352.5","352.5","329.2","335.2","340.6","345.6","25.4","15.8","59.8","47.9","0.48","0.00","-56.2","1.5","-321.7","62.5","1"
"155.1","1","0","0","0","0","0","-1.02","-0.00","-0.12","64.425","10","100.0","0.0","100.0","7459","19.8","1","372.35","128.7","126.8","123.8","122.4","-1.71","-1.58","-1.27","-1.14","-0.1","0.0","262148.0","-1.0","6082","2772","5138","2419","0.00","0.00","0.00","0.00","-3.80","-4.70","-2.67","-3.75","340.0","340.0","352.5","352.5","326.2","333.6","341.1","347.1","29.5","17.6","59.3","44.5","0.48","0.00","-47.8","1.5","-319.9","62.5","1"
"156.7","1","0","0","0","0","0","-1.00","0.04","0.42","64.625","10","100.0","0.0","100.0","7208","15.3","5","370.66","129.9","128.0","127.5","129.3","-1.63","-1.53","-1.41","-1.31","-0.1","0.0","262148.0","3.0","5343","2189","6070","3334","0.00","0.00","0.00","0.00","-3.78","-4.72","-2.76","-3.83","340.0","340.0","352.5","352.5","327.8","334.9","339.0","345.0","29.3","17.3","62.5","48.0","0.48","0.00","-39.3","1.6","-318.5","62.5","1"
"159.3","1","0","0","0","0","0","-0.84","0.05","0.40","64.825","10","100.0","0.0","100.0","7320","15.7","5","369.81","131.9","130.4","129.4","131.4","-1.40","-1.29","-1.06","-0.91","-0.1","0.0","262148.0","3.0","5326","2754","5815","3381","0.00","0.00","0.00","0.00","-3.90","-4.63","-2.88","-3.77","340.0","340.0","352.5","352.5","327.9","333.6","339.6","344.9","29.2","19.2","62.2","50.6","0.48","0.00","-30.6","1.6","-317.5","62.5","1"
"161.8","1","0","0","0","0","0","-0.79","0.04","0.40","65.025","10","100.0","0.0","100.0","7427","15.8","5","370.15","133.9","132.5","131.4","133.2","-1.33","-1.22","-0.98","-0.84","-0.1","0.0","262148.0","3.0","5096","2739","5784","3516","0.00","0.00","0.00","0.00","-3.94","-4.57","-2.94","-3.75","340.0","340.0","352.5","352.5","328.4","333.6","339.7","344.6","28.0","19.2","62.4","52.1","0.48","0.00","-21.7","1.6","-316.8","62.5","1"
"164.3","1","0","0","0","0","0","-0.85","0.02","0.40","65.225","10","100.0","0.0","100.0","7546","18.5","5","370.91","136.0","134.3","133.5","135.3","-1.50","-1.41","-1.06","-0.90","-0.1","0.0","262148.0","3.0","5072","2485","5831","3411","0.00","0.00","0.00","0.00","-3.92","-4.57","-2.90","-3.77","340.0","340.0","352.5","352.5","328.5","334.2","339.6","344.8","27.8","18.5","62.2","51.0","0.48","0.00","-12.6","1.7","-316.4","62.5","1"
"166.7","1","0","0","0","0","0","-0.94","0.01","0.39","65.425","10","100.0","0.0","100.0","7664","18.5","5","370.88","138.1","136.3","135.5","137.5","-1.62","-1.53","-1.20","-1.07","-0.1","0.0","262148.0","3.0","5369","2501","5875","3284","0.00","0.00","0.00","0.00","-3.87","-4.62","-2.84","-3.79","340.0","340.0","352.5","352.5","327.8","334.2","339.5","345.1","28.3","18.0","62.1","49.7","0.49","0.00","-3.4","1.7","-316.3","62.5","1"
"169.1","1","0","0","0","0","0","-1.02","0.06","0.38","65.625","10","100.0","0.0","100.0","7767","21.1","5","369.76","140.2","138.2","137.4","139.3","-1.79","-1.68","-1.25","-1.12","-0.1","0.0","262148.0","3.0","5625","2553","6167","3307","0.00","0.00","0.00","0.00","-3.85","-4.67","-2.80","-3.84","340.0","340.0","352.5","352.5","327.2","334.0","338.8","345.1","29.9","18.5","63.2","49.7","0.49","0.00","5.9","1.8","-316.6","62.5","1"
"171.3","1","0","0","0","0","0","-1.18","0.04","0.37","65.825","10","100.0","0.0","100.0","7879","28.6","5","369.97","142.1","139.8","139.3","141.3","-2.24","-2.14","-1.42","-1.28","-0.1","0.0","262148.0","3.0","5810","2321","6469","3044","0.00","0.00","0.00","0.00","-3.83","-4.70","-2.72","-3.91","340.0","340.0","352.5","352.5","326.8","334.6","338.2","345.7","31.4","18.4","63.6","48.6","0.49","0.00","15.3","1.8","-317.3","62.5","1"
"173.4","1","0","0","0","0","0","-1.39","0.05","0.36","66.025","10","100.0","0.0","100.0","7995","33.4","5","370.43","144.0","141.2","141.2","143.6","-2.78","-2.69","-1.79","-1.68","-0.1","0.0","262148.0","7.0","6213","2015","6845","2759","0.00","0.00","0.00","0.00","-3.74","-4.80","-2.57","-4.01","340.0","340.0","352.5","352.5","325.9","335.3","337.4","346.3","33.0","17.5","63.9","45.8","0.49","0.00","24.8","1.9","-318.5","62.5","1"
"175.2","1","0","0","0","0","0","-1.51","0.02","0.35","66.225","10","100.0","0.0","100.0","8096","35.0","5","371.14","145.5","142.5","142.9","145.4","-3.22","-3.13","-2.15","-2.04","-0.3","0.0","262148.0","7.0","6280","1625","7077","2642","0.00","0.00","0.00","0.00","-3.66","-4.88","-2.46","-4.06","340.0","340.0","352.5","352.5","325.7","336.2","336.9","346.6","34.1","16.6","64.1","43.3","0.49","0.00","34.3","2.0","-320.3","62.5","1"
"176.9","1","0","0","0","0","0","-1.66","0.05","0.33","66.425","10","100.0","0.0","100.0","8178","35.3","5","370.70","147.0","143.8","144.3","147.0","-3.51","-3.42","-2.43","-2.32","-0.3","0.0","262148.0","7.0","6849","1624","7353","2476","0.00","0.00","0.00","0.00","-3.57","-4.97","-2.36","-4.12","340.0","340.0","352.5","352.5","324.4","336.2","336.3","346.9","35.1","16.0","64.4","41.7","0.49","0.00","43.8","2.1","-322.7","62.5","1"
"178.5","1","0","0","0","0","0","-1.75","0.12","0.31","66.625","10","100.0","0.0","100.0","8251","34.7","5","369.59","148.5","145.2","145.7","148.2","-3.55","-3.42","-2.48","-2.37","-0.3","0.0","262148.0","7.0","7218","1893","7605","2496","0.00","0.00","0.00","0.00","-3.56","-5.05","-2.33","-4.16","340.0","340.0","352.5","352.5","323.6","335.6","335.7","346.9","37.6","17.4","64.7","41.3","0.50","0.00","53.2","2.1","-325.7","62.5","1"
"180.1","1","0","0","0","0","0","-1.62","0.02","0.25","66.825","10","100.0","0.0","100.0","8315","34.4","5","371.16","149.4","146.4","148.2","147.9","-3.45","-3.32","-2.32","-2.20","-0.1","0.0","262148.0","3.0","6472","1728","7221","2530","0.00","0.00","0.00","0.00","-3.63","-4.99","-2.38","-4.11","340.0","340.0","352.5","352.5","325.3","336.0","336.6","346.8","37.5","17.9","64.5","41.8","0.50","0.00","62.5","2.2","-329.4","62.5","1"
"181.7","1","0","0","0","0","0","-1.39","-0.17","0.24","67.025","10","100.0","0.0","100.0","8387","32.8","5","375.10","150.3","147.5","149.4","149.4","-3.51","-3.47","-2.36","-2.25","-0.3","0.0","262148.0","3.0","5523","1033","6113","2354","0.00","0.00","0.00","0.00","-3.63","-4.81","-2.45","-3.99","340.0","340.0","352.5","352.5","327.5","337.6","339.1","347.2","30.9","13.7","63.0","41.3","0.50","0.00","71.5","2.3","-333.8","62.5","1"
"181.6","1","0","0","0","0","0","-1.37","-0.10","-0.08","67.225","10","100.0","0.0","100.0","6768","12.8","6","373.15","150.8","148.2","145.2","144.1","-2.42","-2.29","-2.20","-2.08","-0.1","0.0","262148.0","-1.0","6672","1971","5475","2047","0.00","0.00","0.00","0.00","-3.51","-4.98","-2.37","-3.87","340.0","340.0","352.5","352.5","324.9","335.4","340.5","347.9","32.1","15.1","58.8","37.1","0.50","0.00","80.4","2.4","-338.6","62.5","1"
"183.1","1","0","0","0","0","0","-1.20","0.00","0.24","67.425","10","100.0","0.0","100.0","6989","15.1","6","368.10","151.6","149.8","149.7","149.1","-2.03","-1.91","-1.57","-1.44","-0.1","0.0","262148.0","3.0","5980","2225","6366","3120","0.00","0.00","0.00","0.00","-3.66","-4.86","-2.65","-3.91","340.0","340.0","352.5","352.5","326.5","334.8","338.5","345.5","31.4","16.7","63.3","45.8","0.50","0.00","89.0","2.3","-343.9","62.5","1"
"184.9","1","0","0","0","0","0","-0.94","0.01","0.24","67.625","10","100.0","0.0","100.0","7043","16.7","6","366.48","153.1","151.4","151.2","149.9","-1.59","-1.47","-1.09","-0.95","-0.1","0.0","262148.0","3.0","5494","2729","5958","3466","0.00","0.00","0.00","0.00","-3.89","-4.67","-2.86","-3.79","340.0","340.0","352.5","352.5","327.6","333.6","339.4","344.7","30.4","19.6","62.8","50.3","0.51","0.00","97.5","2.3","-349.6","62.5","1"
"186.8","1","0","0","0","0","0","-0.85","-0.23","0.27","67.825","10","100.0","0.0","100.0","7131","16.4","6","369.50","154.2","152.5","152.7","152.1","-1.66","-1.60","-1.21","-1.07","-0.1","0.0","262148.0","3.0","4325","1726","5678","3176","0.00","0.00","0.00","0.00","-3.87","-4.56","-2.83","-3.73","340.0","340.0","352.5","352.5","330.2","335.9","340.0","345.3","26.4","16.6","60.6","48.8","0.51","0.00","105.8","2.2","-355.7","62.5","1"
"188.6","1","0","0","0","0","0","-0.93","-0.15","0.24","68.025","10","100.0","0.0","100.0","7208","13.8","6","367.86","156.1","154.3","154.3","153.8","-1.63","-1.57","-1.30","-1.18","-0.1","0.0","262148.0","3.0","5369","2434","4734","2672","0.00","0.00","0.00","0.00","-3.79","-4.62","-2.81","-3.66","340.0","340.0","352.5","352.5","327.9","334.3","342.1","346.5","26.1","15.5","59.0","47.0","0.51","0.00","114.1","2.0","-362.1","62.5","1"
"190.6","1","0","0","0","0","0","-0.92","-0.04","0.27","68.225","10","100.0","0.0","100.0","7255","13.9","6","363.27","157.5","155.8","155.7","154.4","-1.60","-1.50","-1.19","-1.06","-0.3","0.0","262148.0","3.0","5224","2172","5725","3418","0.00","0.00","0.00","0.00","-3.77","-4.62","-2.86","-3.77","340.0","340.0","352.5","352.5","328.2","334.9","340.0","344.8","27.5","16.8","62.2","49.6","0.51","0.00","122.1","1.8","-368.9","62.5","1"
"192.5","1","0","0","0","0","0","-0.77","-0.18","0.28","68.425","10","100.0","0.0","100.0","7339","9.2","6","362.29","159.0","157.5","157.3","156.4","-1.30","-1.21","-1.11","-0.97","-0.1","0.0","262148.0","3.0","4580","2208","5588","3263","0.00","0.00","0.00","0.00","-3.86","-4.62","-2.87","-3.68","340.0","340.0","352.5","352.5","329.7","334.8","340.3","345.1","27.6","17.8","61.0","50.1","0.51","0.00","130.1","1.5","-376.0","62.5","1"
"194.5","1","0","0","0","0","0","-0.79","-0.08","0.27","68.625","10","100.0","0.0","100.0","7403","13.8","6","359.27","160.8","159.5","158.7","157.7","-1.30","-1.21","-0.88","-0.74","-0.1","0.0","262148.0","3.0","5268","2888","5281","3363","0.00","0.00","0.00","0.00","-3.92","-4.58","-2.97","-3.67","340.0","340.0","352.5","352.5","328.1","333.2","340.9","344.9","27.8","19.0","61.0","51.7","0.51","0.00","137.9","1.2","-383.4","62.5","1"
"196.4","1","0","0","0","0","0","-0.84","-0.05","0.26","68.825","10","100.0","0.0","100.0","7473","13.1","6","356.96","162.5","160.9","160.3","159.1","-1.35","-1.23","-0.99","-0.85","-0.1","0.0","262148.0","3.0","5314","2773","5722","3483","0.00","0.00","0.00","0.00","-3.91","-4.60","-2.97","-3.75","340.0","340.0","352.5","352.5","328.0","333.5","340.0","344.6","28.7","19.6","62.7","52.6","0.52","0.00","145.5","0.8","-391.1","62.5","1"
"198.4","1","0","0","0","0","0","-0.87","-0.06","0.26","69.025","10","100.0","0.0","100.0","7551","12.5","6","355.98","164.1","162.6","161.9","160.8","-1.38","-1.26","-1.03","-0.90","-0.1","0.0","262148.0","3.0","5308","2783","5840","3483","0.00","0.00","0.00","0.00","-3.90","-4.63","-2.92","-3.76","340.0","340.0","352.5","352.5","328.0","333.4","339.7","344.6","28.9","19.6","62.4","51.6","0.52","0.00","153.0","0.4","-399.1","62.5","1"
"200.3","1","0","0","0","0","0","-0.85","-0.10","0.27","69.225","10","100.0","0.0","100.0","7629","13.4","6","355.63","165.7","164.1","163.5","162.6","-1.43","-1.32","-1.04","-0.90","-0.1","0.0","262148.0","3.0","5231","2759","5592","3389","0.00","0.00","0.00","0.00","-3.91","-4.60","-2.91","-3.72","340.0","340.0","352.5","352.5","328.2","333.5","340.3","344.9","28.2","19.0","61.6","50.7","0.52","0.00","160.3","-0.1","-407.4","62.5","1"
"202.3","1","0","0","0","0","0","-0.84","-0.03","0.24","69.425","10","100.0","0.0","100.0","7696","9.9","6","352.41","167.5","166.1","164.9","164.0","-1.23","-1.10","-1.01","-0.85","-0.1","0.0","262148.0","3.0","5674","3413","5628","3266","0.00","0.00","0.00","0.00","-4.00","-4.68","-2.94","-3.76","340.0","340.0","352.5","352.5","327.2","331.9","340.2","345.1","30.5","21.2","62.9","52.2","0.52","0.00","167.4","-0.6","-416.0","62.5","1"
"204.2","1","0","0","0","0","0","-0.64","-0.16","0.27","69.625","10","100.0","0.0","100.0","7779","9.9","6","354.05","168.6","167.7","166.6","165.9","-1.10","-1.01","-0.82","-0.67","0.0","0.0","262148.0","3.0","4470","3230","5120","3329","0.00","0.00","0.00","0.00","-4.07","-4.45","-3.00","-3.63","340.0","340.0","352.5","352.5","329.9","332.4","341.3","345.0","26.8","20.4","60.4","52.0","0.52","0.00","174.4","-1.1","-424.9","62.5","1"
"206.2","1","0","0","0","0","0","-0.80","0.38","0.26","69.825","10","100.0","0.0","100.0","7828","9.6","6","344.40","171.1","170.0","168.2","166.4","-1.01","-0.78","-0.71","-0.54","0.0","0.0","262148.0","3.0","6600","4771","7424","4882","0.00","0.00","0.00","0.00","-4.21","-4.71","-3.08","-3.78","340.0","340.0","352.5","352.5","325.1","328.7","336.3","341.5","36.4","28.4","64.6","57.0","0.53","0.00","181.2","-1.7","-434.0","62.5","1"
"208.1","1","0","0","0","0","0","-0.74","0.31","0.28","70.025","10","100.0","0.0","100.0","7899","10.0","6","347.80","172.2","171.2","169.8","167.9","-0.99","-0.84","-0.72","-0.55","0.0","0.0","262148.0","3.0","5314","3873","7716","4982","0.00","0.00","0.00","0.00","-4.15","-4.57","-3.05","-3.82","340.0","340.0","352.5","352.5","328.0","330.9","335.7","341.3","32.9","26.3","65.2","56.8","0.53","0.00","187.8","-2.2","-443.4","62.5","1"
"209.8","1","0","0","0","0","0","-0.83","0.45","0.24","70.225","10","100.0","0.0","100.0","7964","13.4","6","345.93","173.7","172.5","171.5","168.9","-1.17","-0.88","-0.71","-0.53","0.0","0.0","262148.0","3.0","5374","3709","9291","5532","0.00","0.00","0.00","0.00","-4.25","-4.68","-3.09","-3.93","340.0","340.0","352.5","352.5","327.9","331.2","332.3","340.0","39.5","32.8","67.3","60.7","0.53","0.00","194.3","-2.6","-453.0","62.5","1"
"211.4","1","0","0","0","0","0","-1.01","0.39","0.21","70.425","10","100.0","0.0","100.0","8027","13.2","6","351.54","175.6","173.8","172.7","170.4","-1.32","-1.08","-0.91","-0.75","-0.1","0.0","262148.0","3.0","6685","3913","8442","4858","0.00","0.00","0.00","0.00","-4.03","-4.80","-3.00","-3.91","340.0","340.0","352.5","352.5","324.9","330.8","334.1","341.6","37.9","28.4","66.0","57.4","0.53","0.00","200.5","-2.9","-462.9","62.5","1"
"212.9","1","0","0","0","0","0","-0.98","0.25","0.17","70.625","10","100.0","0.0","100.0","8081","12.4","6","355.65","177.0","175.1","173.5","171.9","-1.35","-1.07","-0.92","-0.76","-0.1","0.0","262148.0","3.0","7445","4292","6647","4012","0.00","0.00","0.00","0.00","-3.96","-4.87","-3.07","-3.79","340.0","340.0","352.5","352.5","323.2","329.9","338.0","343.5","38.7","27.9","64.5","57.1","0.53","0.00","206.5","-3.1","-473.1","62.5","1"
"214.3","1","0","0","0","0","0","-1.14","0.38","0.17","70.825","10","100.0","0.0","100.0","8134","14.8","6","356.92","178.2","176.3","174.8","172.8","-1.48","-1.23","-1.01","-0.83","-0.1","0.0","262148.0","3.0","7293","4227","7809","4210","0.00","0.00","0.00","0.00","-4.00","-4.86","-2.98","-3.90","340.0","340.0","352.5","352.5","323.6","330.0","335.5","343.0","39.3","28.6","65.5","56.8","0.54","0.00","212.1","-3.2","-483.5","62.5","1"
"215.6","1","0","0","0","0","0","-1.13","0.19","0.16","71.025","10","100.0","0.0","100.0","8187","15.0","6","361.05","178.9","177.1","175.9","174.1","-1.59","-1.33","-1.11","-0.95","-0.1","0.0","262148.0","3.0","6651","3755","7642","4024","0.00","0.00","0.00","0.00","-3.99","-4.83","-2.93","-3.90","340.0","340.0","352.5","352.5","325.1","331.1","335.9","343.4","38.3","27.4","65.0","55.0","0.54","0.00","217.5","-3.2","-494.2","62.5","1"
"216.7","1","0","0","0","0","0","-1.22","0.17","0.15","71.225","10","100.0","0.0","100.0","8235","18.8","6","363.32","179.9","178.0","176.8","175.2","-1.81","-1.56","-1.16","-1.01","-0.1","0.0","262148.0","3.0","6798","3814","7541","3619","0.00","0.00","0.00","0.00","-3.98","-4.83","-2.86","-3.94","340.0","340.0","352.5","352.5","324.7","331.0","336.2","344.4","38.5","26.8","65.1","53.9","0.54","0.00","222.4","-3.1","-505.1","62.5","1"
"217.8","1","0","0","0","0","0","-1.37","0.19","0.12","71.425","10","100.0","0.0","100.0","8281","19.8","6","364.73","181.0","178.7","177.7","176.2","-2.02","-1.76","-1.35","-1.19","-0.1","0.0","262148.0","3.0","7239","3842","7861","3456","0.00","0.00","0.00","0.00","-3.92","-4.91","-2.76","-4.00","340.0","340.0","352.5","352.5","323.8","330.9","335.5","344.7","40.1","26.7","65.5","52.2","0.54","0.00","227.0","-2.9","-516.3","62.5","1"
"218.6","1","0","0","0","0","0","-1.55","0.18","0.11","71.625","10","100.0","0.0","100.0","8320","22.0","6","366.40","181.8","179.3","178.7","177.0","-2.27","-1.99","-1.52","-1.37","-0.1","0.0","262148.0","3.0","7382","3701","8448","3337","0.00","0.00","0.00","0.00","-3.87","-4.97","-2.65","-4.10","340.0","340.0","352.5","352.5","323.5","331.3","334.2","345.0","41.7","26.9","66.2","50.6","0.54","0.00","231.0","-2.7","-527.7","62.5","1"
"219.4","1","0","0","0","0","0","-1.48","0.08","0.09","71.825","10","100.0","0.0","100.0","8358","22.0","6","370.87","182.2","179.7","179.1","178.2","-2.43","-2.17","-1.66","-1.51","-0.3","0.0","262148.0","3.0","7124","3351","7767","3021","0.00","0.00","0.00","0.00","-3.84","-4.97","-2.63","-4.06","340.0","340.0","352.5","352.5","324.1","332.1","335.7","345.7","40.3","25.1","65.5","49.0","0.55","0.00","234.5","-2.4","-539.4","62.5","1"
"219.0","1","0","0","0","0","0","-1.53","0.08","-0.23","72.025","10","100.0","0.0","100.0","7455","22.3","1","374.08","182.0","179.4","175.4","173.2","-2.48","-2.24","-1.66","-1.53","-0.1","0.0","262148.0","-1.0","7298","2950","7023","2272","0.00","0.00","0.00","0.00","-3.74","-5.02","-2.50","-4.06","340.0","340.0","352.5","352.5","323.7","333.0","337.4","347.4","40.4","23.6","64.5","45.2","0.55","0.00","237.4","-2.0","-551.2","62.5","1"
"218.9","1","0","0","0","0","0","-1.59","0.05","0.09","72.225","10","100.0","0.0","100.0","7143","22.3","7","375.41","181.6","178.8","178.6","177.6","-2.75","-2.56","-1.97","-1.84","-0.1","0.0","262148.0","3.0","6794","2366","7671","2821","0.00","0.00","0.00","0.00","-3.67","-5.04","-2.50","-4.10","340.0","340.0","352.5","352.5","324.8","334.4","336.0","346.2","38.8","20.9","65.2","45.3","0.55","0.00","239.7","-1.6","-563.1","62.5","1"
"219.4","1","0","0","0","0","0","-1.46","-0.03","0.09","72.425","10","100.0","0.0","100.0","7161","21.9","7","376.46","182.0","179.3","178.8","178.3","-2.63","-2.46","-1.81","-1.68","-0.1","0.0","262148.0","3.0","6725","2343","7275","2842","0.00","0.00","0.00","0.00","-3.67","-5.00","-2.53","-4.04","340.0","340.0","352.5","352.5","325.0","334.5","336.9","346.1","37.2","19.9","64.5","45.1","0.55","0.00","241.5","-1.2","-575.2","62.5","1"
"220.0","1","0","0","0","0","0","-1.36","-0.07","0.09","72.625","10","100.0","0.0","100.0","7175","20.4","7","376.67","182.4","179.9","179.3","178.5","-2.44","-2.27","-1.70","-1.56","-0.1","0.0","262148.0","3.0","6442","2311","6906","2904","0.00","0.00","0.00","0.00","-3.70","-4.95","-2.60","-3.98","340.0","340.0","352.5","352.5","325.7","334.5","337.7","346.0","36.1","19.8","64.2","46.2","0.56","0.00","242.7","-0.8","-587.3","62.5","1"
"220.7","1","0","0","0","0","0","-1.31","-0.13","0.10","72.825","10","100.0","0.0","100.0","7196","22.3","7","376.52","182.8","180.4","179.7","179.1","-2.48","-2.33","-1.67","-1.51","-0.1","0.0","262148.0","3.0","6197","2185","6850","3059","0.00","0.00","0.00","0.00","-3.72","-4.91","-2.64","-3.95","340.0","340.0","352.5","352.5","326.2","334.8","337.8","345.6","35.4","19.5","63.9","46.7","0.56","0.00","243.3","-0.5","-599.5","62.5","1"
"221.3","1","0","0","0","0","0","-1.31","-0.18","0.10","73.025","10","100.0","0.0","100.0","7221","22.3","7","376.18","183.3","180.8","180.3","179.8","-2.54","-2.40","-1.75","-1.60","-0.1","0.0","262148.0","3.0","6085","1996","6814","3093","0.00","0.00","0.00","0.00","-3.70","-4.92","-2.64","-3.94","340.0","340.0","352.5","352.5","326.5","335.3","337.9","345.5","35.5","19.0","63.7","46.6","0.56","0.00","243.4","-0.1","-611.8","62.5","1"
"221.9","1","0","0","0","0","0","-1.33","-0.20","0.10","73.225","10","100.0","0.0","100.0","7244","22.3","7","375.88","183.9","181.2","180.8","180.5","-2.60","-2.46","-1.81","-1.67","-0.1","0.0","262148.0","3.0","6185","1910","6254","2548","0.00","0.00","0.00","0.00","-3.67","-4.96","-2.64","-3.94","340.0","340.0","352.5","352.5","326.3","335.5","339.1","346.8","36.0","18.9","63.7","46.5","0.56","0.00","243.0","0.2","-624.1","62.5","1"
"222.4","1","0","0","0","0","0","-1.67","0.18","0.07","73.425","10","100.0","0.0","100.0","7249","21.4","7","369.69","185.0","182.2","181.4","180.1","-2.49","-2.25","-1.69","-1.55","-0.1","0.0","262148.0","3.0","7862","3246","8106","2912","0.00","0.00","0.00","0.00","-3.69","-5.11","-2.58","-4.12","340.0","340.0","352.5","352.5","322.6","332.3","335.2","345.9","41.7","23.5","66.2","48.7","0.56","0.00","241.9","0.5","-636.4","62.5","1"
"223.0","1","0","0","0","0","0","-1.52","0.06","0.08","73.625","10","100.0","0.0","100.0","7270","18.8","7","372.08","185.1","182.5","181.8","180.8","-2.38","-2.16","-1.71","-1.57","-0.1","0.0","262148.0","3.0","7080","2858","7784","2951","0.00","0.00","0.00","0.00","-3.72","-5.03","-2.59","-4.07","340.0","340.0","352.5","352.5","324.3","333.2","335.9","345.9","39.6","22.8","65.3","47.8","0.57","0.00","240.3","0.9","-648.7","62.5","1"
"223.6","1","0","0","0","0","0","-1.30","0.03","0.08","73.825","10","100.0","0.0","100.0","7284","11.5","7","372.77","185.5","183.4","182.0","181.2","-1.88","-1.66","-1.49","-1.34","-0.1","0.0","262148.0","3.0","6871","3222","7040","3068","0.00","0.00","0.00","0.00","-3.77","-4.96","-2.67","-3.95","340.0","340.0","352.5","352.5","324.8","332.4","337.5","345.6","37.6","23.1","64.7","48.8","0.57","0.00","238.1","1.2","-660.9","62.5","1"
"224.4","1","0","0","0","0","0","-0.93","0.02","0.12","74.025","10","100.0","0.0","100.0","7298","9.6","7","372.80","185.9","184.6","182.4","181.6","-1.32","-1.14","-0.98","-0.82","-0.1","0.0","262148.0","3.0","6133","3659","6184","3623","0.00","0.00","0.00","0.00","-3.97","-4.74","-2.95","-3.79","340.0","340.0","352.5","352.5","326.5","331.4","339.4","344.3","34.5","24.6","63.7","52.9","0.57","0.00","235.4","1.6","-673.0","62.5","1"
"225.3","1","0","0","0","0","0","-0.70","-0.09","0.15","74.225","10","100.0","0.0","100.0","7320","9.7","7","373.22","186.3","185.3","183.1","182.0","-1.06","-0.90","-0.73","-0.56","0.0","0.0","262148.0","3.0","5349","3427","5998","4035","0.00","0.00","0.00","0.00","-4.09","-4.61","-3.09","-3.70","340.0","340.0","352.5","352.5","328.2","331.9","339.8","343.4","32.4","25.4","63.1","55.3","0.57","0.00","232.3","1.9","-685.1","62.5","1"
"226.2","1","0","0","0","0","0","-0.67","-0.12","0.15","74.425","10","100.0","0.0","100.0","7348","9.7","7","373.71","186.8","185.8","183.8","182.6","-1.06","-0.89","-0.74","-0.58","0.0","0.0","262148.0","3.0","4675","3258","6374","4232","0.00","0.00","0.00","0.00","-4.07","-4.49","-3.08","-3.71","340.0","340.0","352.5","352.5","329.7","332.3","339.0","343.0","31.4","24.5","63.3","55.5","0.57","0.00","228.9","2.3","-697.2","62.5","1"
"227.1","1","0","0","0","0","0","-0.67","0.05","0.11","74.625","10","100.0","0.0","100.0","7372","6.2","7","372.53","187.7","186.8","184.5","183.1","-0.96","-0.78","-0.76","-0.59","-0.1","0.0","262148.0","3.0","5316","3818","6886","4480","0.00","0.00","0.00","0.00","-4.11","-4.53","-3.08","-3.75","340.0","340.0","352.5","352.5","328.3","331.0","337.9","342.4","30.2","24.4","64.1","56.0","0.58","0.00","225.3","2.6","-709.2","62.5","1"
